ch1,ch2,ch3,ch4,ch5,ch6
583,574,587,588,582,595
583,583,583,585,600,596
583,583,583,585,600,596
583,583,583,585,600,596
583,587,591,587,601,583
583,587,591,587,601,583
583,587,591,587,601,583
590,587,590,588,592,579
590,587,590,588,592,579
587,582,579,588,599,591
587,582,579,588,599,591
587,582,579,588,599,591
589,590,598,589,583,587
589,590,598,589,583,587
589,590,598,589,583,587
588,583,582,580,583,591
588,583,582,580,583,591
588,583,582,580,583,591
586,589,600,595,585,580
586,589,600,595,585,580
583,583,583,591,600,585
583,583,583,591,600,585
583,583,583,591,600,585
582,596,583,588,585,582
582,596,583,588,585,582
582,596,583,588,585,582
584,591,595,578,580,583
584,591,595,578,580,583
585,583,585,591,594,594
585,583,585,591,594,594
585,583,585,591,594,594
585,582,591,572,591,585
585,582,591,572,591,585
585,582,591,572,591,585
587,596,598,587,591,591
587,596,598,587,591,591
587,596,598,587,591,591
587,581,587,591,600,589
587,581,587,591,600,589
585,579,583,600,588,594
585,579,583,600,588,594
585,579,583,600,588,594
586,591,591,588,590,594
586,591,591,588,590,594
586,591,591,588,590,594
583,595,590,585,601,597
583,595,590,585,601,597
583,595,590,585,601,597
585,585,602,594,593,592
585,585,602,594,593,592
586,580,575,583,591,577
586,580,575,583,591,577
586,580,575,583,591,577
583,592,595,591,598,591
583,592,595,591,598,591
583,592,595,591,598,591
586,597,583,579,591,591
586,597,583,579,591,591
582,591,591,591,593,590
582,591,591,591,593,590
582,591,591,591,593,590
591,587,595,577,588,588
591,587,595,577,588,588
591,587,595,577,588,588
587,585,589,586,588,575
587,585,589,586,588,575
587,585,589,586,588,575
587,587,574,575,601,575
587,587,574,575,601,575
586,588,587,595,602,587
586,588,587,595,602,587
586,588,587,595,602,587
588,590,591,588,590,593
588,590,591,588,590,593
588,590,591,588,590,593
584,585,591,583,588,589
584,585,591,583,588,589
583,598,590,588,598,582
583,598,590,588,598,582
583,598,590,588,598,582
588,589,575,586,583,591
588,589,575,586,583,591
588,589,575,586,583,591
585,583,593,582,597,587
585,583,593,582,597,587
585,583,593,582,597,587
585,583,583,587,601,583
585,583,583,587,601,583
585,591,579,579,595,589
585,591,579,579,595,589
585,591,579,579,595,589
587,593,593,590,593,589
587,593,593,590,593,589
587,593,593,590,593,589
585,579,593,595,583,589
585,579,593,595,583,589
585,579,593,595,583,589
588,578,597,591,585,588
588,578,597,591,585,588
587,596,601,594,583,584
587,596,601,594,583,584
587,596,601,594,583,584
568,582,582,593,603,593
568,582,582,593,603,593
568,582,582,593,603,593
583,581,590,594,587,586
583,581,590,594,587,586
591,581,593,579,591,594
591,581,593,579,591,594
591,581,593,579,591,594
